category;type;naam_afgeleid;url;phone;email;opening_hours;cuisine;addr_street;addr_housenumber;addr_postcode;city;lat;lon;osm_layer;osm_id;osm_type_guess;osm_url;pakket;soort;tekst;categorie
horeca;Restaurant;Sphinx Grillroom;;+31 43 361 8395;;;kebab;Einsteinstraat;15;6227BS;Maastricht;5,08411E+16;5,72867E+15;points;564104715;node;https://www.openstreetmap.org/node/564104715;;;;
horeca;Restaurant;A La Wong;;+31 43 361 2208;;;chinese;Einsteinstraat;16D;6227BX;Maastricht;508406644;5,73045E+15;points;564104736;node;https://www.openstreetmap.org/node/564104736;;;;
logies;Hotel;Hotel Kasteel Bloemendal;https://www.hotelbloemendal.nl/;+31 43 365 9800;;;;Bloemendalstraat;150;6291CM;Vaals;507728102;6,01309E+15;points;567491602;node;https://www.openstreetmap.org/node/567491602;;;;Slapen
horeca;Cafe;Oud Bocholtz;;;;;;Pastoor Neujeanstraat;11;6351GK;Bocholtz;508181127;6006146;points;571586183;node;https://www.openstreetmap.org/node/571586183;;;;
horeca;fast_food;Frituur Wilhelmina;https://www.e-food.nl/baarlo/cafetaria-wilhelmina-1;+31 77 352 6025;;;;Wilhelminastraat;16;5991AZ;Baarlo;513311657;60934689;points;577538386;node;https://www.openstreetmap.org/node/577538386;;;;Eten
horeca;fast_food;Cafetaria De Lekkerbek;;+31 77 477 3139;;;;Grotestraat;20a;5991AW;Baarlo;513314189;60943166;points;577538387;node;https://www.openstreetmap.org/node/577538387;;;;
horeca;Pub;Op de Bösch;;;;;;;;;;50877926;57415871;points;583793960;node;https://www.openstreetmap.org/node/583793960;;;;
horeca;Cafe;'t Trefpunt;;;;;;Heerlerbaan;155;6418CC;Heerlen;5,08685E+16;59988786;points;588656857;node;https://www.openstreetmap.org/node/588656857;;;;
horeca;Restaurant;Panda Cafee;;;;;chinese;Drievogelstraat;1;6466GH;Kerkrade;5,08548E+16;6,02477E+15;points;588656860;node;https://www.openstreetmap.org/node/588656860;;;;
logies;Hotel;Armati;;;;;;;;;;508623302;60237876;points;588656870;node;https://www.openstreetmap.org/node/588656870;;;;
horeca;Restaurant;De Witte Stein;;;;;international;Keulseweg;193;5953HJ;Reuver;512752745;61235727;points;588687904;node;https://www.openstreetmap.org/node/588687904;;;;
horeca;Restaurant;De Grens;;;;;;Keulseweg;202;5953HP;Reuver;5,12746E+16;61240994;points;601018016;node;https://www.openstreetmap.org/node/601018016;;;;
horeca;Cafe;MecCafé;;;;;;;;;;5,08382E+16;57128758;points;601637005;node;https://www.openstreetmap.org/node/601637005;;;;
logies;Hotel;Au Lion d'Or;https://www.auliondor.nl/;+31 43 321 1467;info@auliondor.nl;;;Hoogbrugstraat;16;6221CR;Maastricht;50847366;5701518;points;605237779;node;https://www.openstreetmap.org/node/605237779;;;;Slapen
vrije_tijd;Attractie;Maastricht Underground Kazematten Waldeck;https://www.exploremaastricht.nl/maastricht-underground;;;;;;;;;508434037;56803293;points;610308681;node;https://www.openstreetmap.org/node/610308681;;;;Vertier
vrije_tijd;Jachthaven;Marina Het Steel;;;;;;;;;;5,11917E+16;59778992;points;611721881;node;https://www.openstreetmap.org/node/611721881;;;;
horeca;Restaurant;La Place De Wuust;;;;;;Venloseweg;9;5808PA;Oirlo;515044776;6,0211E+15;points;618482387;node;https://www.openstreetmap.org/node/618482387;;;;
horeca;Restaurant;Tante Jet aan de Maas;https://www.tantejet.nl;;;;;Veerweg;7;5863AR;Blitterswijck;5,1531E+16;6,11821E+15;points;618499272;node;https://www.openstreetmap.org/node/618499272;;;;Eten
vrije_tijd;Museum;De Crypte;https://www.museumdecrypte.nl;;;Su 14:00-17:00;;;;;;5,17003E+15;59723863;points;622047131;node;https://www.openstreetmap.org/node/622047131;;;;Bezoeken
horeca;Ijsje;IJsboerderij De Veldweide;http://www.ijsvandeboer.nl/;;;;;;;;;5,14124E+16;6,02198E+16;points;632070176;node;https://www.openstreetmap.org/node/632070176;;;;Vertier
vrije_tijd;Sportcentrum;"Sporthal ""De Berkel""";;;;;;Linnenstraat;20;5961HA;Horst;514496897;6,05119E+15;points;632101743;node;https://www.openstreetmap.org/node/632101743;;;;
horeca;Cafe;Den Hook;;;;;;;;;;5,14616E+16;61622399;points;632144701;node;https://www.openstreetmap.org/node/632144701;;;;
horeca;Cafe;Beejde Grens;;;;;;;;;;5,14344E+16;62142729;points;634686493;node;https://www.openstreetmap.org/node/634686493;;;;
horeca;Restaurant;Jagersrust;https://www.jagersrustvelden.nl/;+31 77 472 1937;info@jagersrustvelden.nl;"We-Fr 11:00-20:00; Sa 11:00-20:00; Su 10:00-20:00";"ice_cream;international;pancake;savory_pancakes";;;;;5,14343E+16;6,21375E+15;points;634686517;node;https://www.openstreetmap.org/node/634686517;;;;Eten
horeca;Restaurant;Mijnheerkens;;;;;;;;;;512065301;59924197;points;634942462;node;https://www.openstreetmap.org/node/634942462;;;;
vrije_tijd;Sportcentrum;Dennenmarken;;;;;;;;;;5,12021E+16;60216881;points;634954615;node;https://www.openstreetmap.org/node/634954615;;;;
horeca;fast_food;Bufkes;https://www.bufkes.nl/;+31 475 568460;;"Mo 11:00-18:00; Tu-Fr 10:00-18:00; Sa 10:00-17:00";sandwich;Ursulinenplein;30;6101DN;Echt;51105321;5,86562E+15;points;635455920;node;https://www.openstreetmap.org/node/635455920;;;;Eten
horeca;Ijsje;IJssalon Clevers;https://www.clevers.nl/locatie/overloon;+31 478 641733;;Mar-Sep Mo-Su 10:00-22:00;;Venrayseweg;5;5825AA;Overloon;515696577;59482448;points;639661200;node;https://www.openstreetmap.org/node/639661200;;;;Vertier
horeca;Restaurant;Brink 14;https://brink14.nl;+31 478 700579;info@brink14.nl;;;14 Oktoberplein;6b;5825CC;Overloon;515707612;59477871;points;639669502;node;https://www.openstreetmap.org/node/639669502;;;;Eten
logies;Hotel;Sporthotel Landgraaf;https://www.snowworld.com/landgraaf/nl/hotel;+31 45 547 0656;hotel@snowworld.com;;;Witte Wereld;1;6372VG;Landgraaf;5,08741E+15;60198543;points;648891029;node;https://www.openstreetmap.org/node/648891029;;;;Slapen
horeca;Cafe;Riverside Lounge Maastricht;;;;;;;;;;5,08501E+16;5,69452E+15;points;649574778;node;https://www.openstreetmap.org/node/649574778;;;;
horeca;Cafe;Tiroler Stubchen;;;;"Mo off; We-Fr 12:00-20:00; Sa 12:00-21:00; Su 11:00-20:00";"european;austrian;bavarian";Maastrichterlaan;34a;6291ES;Vaals;507716349;6,02226E+16;points;652698932;node;https://www.openstreetmap.org/node/652698932;;;;
horeca;Cafe;Kickartz;;;;;;;;;;507717772;60227541;points;652698933;node;https://www.openstreetmap.org/node/652698933;;;;
logies;Hotel;Oranje Hotel;;;;;;;;;;511931239;5992467;points;665142299;node;https://www.openstreetmap.org/node/665142299;;;;
horeca;Restaurant;Lakis de Griek;;+31 43 306 0032;;Tu-Su 16:00-23:00;greek;;;;;5,07727E+16;60182846;points;670668432;node;https://www.openstreetmap.org/node/670668432;;;;
vrije_tijd;Autoverhuur;Autop BV;;;;;;Keulsebaan;500;6045GL;Roermond;511749456;6,0134E+15;points;672558360;node;https://www.openstreetmap.org/node/672558360;;;;
horeca;fast_food;Jeruzalem;;;;;pizza;Veldstraat;2;6041GS;Roermond;511931619;59921461;points;672569763;node;https://www.openstreetmap.org/node/672569763;;;;
vrije_tijd;Cinema;Royal Theater BV;;;;;;Hamstraat;7a;;Roermond;5,11927E+16;59910426;points;672591211;node;https://www.openstreetmap.org/node/672591211;;;;
vrije_tijd;water_park;Aqua Mundo;;;;Mo-Su,PH 10:00-21:00;;;;;;5,16751E+16;59966451;points;674021694;node;https://www.openstreetmap.org/node/674021694;;;;
horeca;Restaurant;Akropolis Grieks Restaurant;https://www.akropolisroermond.nl;+31 475 333 287;akropolisroermond@live.nl;"Mo-Sa 17:00-24:00; Su,PH 16:00-24:00";greek;Sint Christoffelstraat;30;6041JS;Roermond;51191963;5,98804E+15;points;676081017;node;https://www.openstreetmap.org/node/676081017;;;;Eten
horeca;Restaurant;Café Geraats;;;;;;;;;;511941849;5,86054E+16;points;683642491;node;https://www.openstreetmap.org/node/683642491;;;;
horeca;Cafe;De Sluis;;;;;;;;;;5,12452E+15;5,66993E+16;points;684095655;node;https://www.openstreetmap.org/node/684095655;;;;
horeca;Restaurant;La Place Nederweert A2 Zuid;https://www.laplace.com/locaties/la-place-nederweert-zuid-roevenpeel-a2;+31 6 30720225;;"Tu-Su 08:00-21:00; Mo 08:00-20:00";;Rijksweg A2;75Z;6004RW;Weert;512547835;5765085;points;684166237;node;https://www.openstreetmap.org/node/684166237;;;;Eten
horeca;Pub;onder de Linden;;;;;;;;;;5,15494E+16;6,08773E+15;points;684384421;node;https://www.openstreetmap.org/node/684384421;;;;
logies;guest_house;Oranjehoeve;https://www.oranjehoeve.com/;+31 493 539 662;info@oranjehoeve.com;;;Soemeersingel;87;5759RC;Helenaveen;5,1405E+16;59100599;points;699090693;node;https://www.openstreetmap.org/node/699090693;;;;Slapen
horeca;fast_food;Bufkes;https://bufkes.nl/;+31 45 5431565;;Mo-Sa 10:00-16:00;sandwich;;;;;50856315;60049247;points;708536922;node;https://www.openstreetmap.org/node/708536922;;;;Eten
logies;Hotel;L'Empereur;https://www.amrathhotelempereur.nl;+31 43 321 3838;info@hotel-empereur.nl;;;Stationsstraat;2;6221BP;Maastricht;5,08499E+16;57044971;points;714007993;node;https://www.openstreetmap.org/node/714007993;;;;Slapen
horeca;fast_food;Frituur Sansa;;;;;;Stationsstraat;26;6221BP;Maastricht;508498065;57035203;points;714008005;node;https://www.openstreetmap.org/node/714008005;;;;
logies;Chalet;Het Heijderbos;;;;;;Hommersumseweg;43;6598MC;Heijen;516734662;6,00052E+15;points;714112276;node;https://www.openstreetmap.org/node/714112276;;;;
horeca;Pub;De Poshoorn;https://www.poshoorn.nl/;+31 43 321 7334;poshoorn@hetnet.nl;;;Stationsstraat;47;6221BN;Maastricht;508493871;5,70123E+16;points;715176759;node;https://www.openstreetmap.org/node/715176759;;;;Drinken
horeca;Restaurant;Wycker Cabinet;;;;10:00-02:00;;;;;;5,08494E+16;5,69959E+15;points;715186113;node;https://www.openstreetmap.org/node/715186113;;;;
horeca;Cafe;Zondag;https://www.cafezondag.nl;+31 43 321 9300;info@cafezondag.nl;;;Wycker Brugstraat;42;6221ED;Maastricht;508495471;5,69856E+15;points;715194399;node;https://www.openstreetmap.org/node/715194399;;;;Drinken
horeca;Cafe;Enfin;;;;;;;;;;5,08464E+16;5,69218E+16;points;715498060;node;https://www.openstreetmap.org/node/715498060;;;;
horeca;Restaurant;Cafe Forum;;;;;;;;;;508461586;56920687;points;715501301;node;https://www.openstreetmap.org/node/715501301;;;;
horeca;Restaurant;Cafe Sjiek;https://www.cafesjiek.nl/;+31 43 321 0158;;;;Sint Pieterstraat;13;6211JM;Maastricht;508453795;5,69242E+15;points;715524818;node;https://www.openstreetmap.org/node/715524818;;;;Eten
logies;Hotel;Botticelli;https://www.hotelbotticelli.nl;+31 43 352 6300;info@hotelbotticelli.nl;;;Papenstraat;11;6211LG;Maastricht;508477802;56883648;points;715588699;node;https://www.openstreetmap.org/node/715588699;;;;Slapen
horeca;Cafe;De Tribunal;;;;;;;;;;508464608;56875384;points;715596550;node;https://www.openstreetmap.org/node/715596550;;;;
horeca;Restaurant;Au Coin Des Bons Enfants;https://www.aucoin.nl;+31 43 321 23 59;;"Mo 12:00-14:15,18:00-22:00; We,Th 12:00-14:00,18:00-22:00; Fr 18:00-22:00; Su 12:00-22:00";;Ezelmarkt;4;6211LJ;Maastricht;508462052;56873497;points;715596559;node;https://www.openstreetmap.org/node/715596559;;;;Eten
horeca;Restaurant;Paradiso;https://www.paradisohoensbroek.nl;+31 45 528 5212;;Tu-Sa 16:00-22:00;chinese;Marktstraat;11;6431LK;Hoensbroek;5,09233E+15;5,92551E+16;points;718409385;node;https://www.openstreetmap.org/node/718409385;;;;Eten
horeca;Restaurant;De 3sprong;https://www.restaurantde3sprong.nl;;;;;Kruinweg;3;6369TZ;Simpelveld;508282315;5,97863E+15;points;725674401;node;https://www.openstreetmap.org/node/725674401;;;;Eten
horeca;Restaurant;den TOL Pannekoeken;;;;;;Rijksweg;201;6586AA;Plasmolen;5,17385E+16;5,92172E+16;points;727745835;node;https://www.openstreetmap.org/node/727745835;;;;
horeca;Restaurant;Plasmolense Hof;;;;;;Rijksweg;203;6586AA;Plasmolen;517385363;59223355;points;727745836;node;https://www.openstreetmap.org/node/727745836;;;;
vrije_tijd;Theater;Openluchttheater De Doolhof;https://www.dedoolhof.nl;+31 77 373 4754;info@dedoolhof.nl;;;de Drink;60;5932CP;Tegelen;5,13378E+16;61458686;points;738788692;node;https://www.openstreetmap.org/node/738788692;;;;Bezoeken
logies;Hotel;Hotel Puur;;+31 77 351 5790;;;;Parade;7A;5911CA;Venlo;5,13697E+16;61710839;points;748186963;node;https://www.openstreetmap.org/node/748186963;;;;
horeca;Restaurant;Schatull;;;;;;;;;;5,07693E+16;60220292;points;749016193;node;https://www.openstreetmap.org/node/749016193;;;;
horeca;Restaurant;Restaurant Cuba Libre;;;;;;;;;;5,07915E+16;5,96298E+16;points;760418661;node;https://www.openstreetmap.org/node/760418661;;;;
horeca;Restaurant;Bergzicht;;;;;;;;;;5,07857E+15;5964588;points;760419318;node;https://www.openstreetmap.org/node/760419318;;;;
vrije_tijd;Informatie;Maas-Schwalm-Nette Pfad;;;;;;;;;;5,1151E+16;6,16591E+16;points;763630849;node;https://www.openstreetmap.org/node/763630849;;;;
vrije_tijd;Informatie;Meinweg;;;;;;;;;;5,1151E+16;61658822;points;763630879;node;https://www.openstreetmap.org/node/763630879;;;;
vrije_tijd;Informatie;Nordic Walking Park;;;;;;;;;;5,11659E+16;60854628;points;766063409;node;https://www.openstreetmap.org/node/766063409;;;;
vrije_tijd;Informatie;nationaal park De Meinweg;;;;;;;;;;511675356;60845136;points;766063526;node;https://www.openstreetmap.org/node/766063526;;;;
horeca;Cafe;Amstel Gold Race Xperience;;;;;;;;;;508647519;5,82719E+15;points;771239569;node;https://www.openstreetmap.org/node/771239569;;;;
vrije_tijd;Informatie;Natuurgebied het Veen;;;;;;;;;;511967962;6,07114E+16;points;771509737;node;https://www.openstreetmap.org/node/771509737;;;;
vrije_tijd;Informatie;Zwartwildraster, Wildschweinzaun;;;;;;;;;;5,11985E+16;6071151;points;771509776;node;https://www.openstreetmap.org/node/771509776;;;;
vrije_tijd;Informatie;Elmpterwald Grenzgeschichten - Überblick;;;;;;;;;;5,11989E+16;6071377;points;771509816;node;https://www.openstreetmap.org/node/771509816;;;;
vrije_tijd;Informatie;Vliegveld Groote Heide;;;;;;;;;;513603936;62205735;points;777070303;node;https://www.openstreetmap.org/node/777070303;;;;
vrije_tijd;Informatie;Maas-Schwalm-Nette;;;;;;;;;;51357852;6,21145E+15;points;777070354;node;https://www.openstreetmap.org/node/777070354;;;;
vrije_tijd;Informatie;Groote Heide;;;;;;;;;;513603449;6,22071E+16;points;777070532;node;https://www.openstreetmap.org/node/777070532;;;;
horeca;Cafe;Vols Brasserie;;+31 43 306 0655;;"Mo off; Tu 10:00-21:00; We-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 11:00-21:00";;Prins Willem Alexanderplein;1;6291GZ;;507726686;6,02019E+16;points;778652015;node;https://www.openstreetmap.org/node/778652015;;;;
logies;Hotel;Fletcher Hotel Château De Raay;https://www.hotelderaay.nl/nl/;+31 77 321 4000;info@hotelderaay.nl;;;Raayerveldlaan;6;5991EN;Baarlo;5132529;6,08251E+15;points;792532652;node;https://www.openstreetmap.org/node/792532652;;;;Slapen
vrije_tijd;Attractie;Boschberg, hoofdingang (NATO-berg);;;;;;;;;;5,08222E+16;56645513;points;809948381;node;https://www.openstreetmap.org/node/809948381;;;;
vrije_tijd;Attractie;Kasteelruïne & Fluweelengrot;;;;;;;;;;5,08609E+16;5,83046E+15;points;809948628;node;https://www.openstreetmap.org/node/809948628;;;;
vrije_tijd;Attractie;Prehistorische vuursteenmijnen en Grand Atelier;https://vuursteenmijn.nl;;;;;;;;;5,07946E+16;57446789;points;809948690;node;https://www.openstreetmap.org/node/809948690;;;;Vertier
vrije_tijd;Informatie;Kaart baarlo;;;;;;;;;;5,13244E+16;60851971;points;811518438;node;https://www.openstreetmap.org/node/811518438;;;;
horeca;Cafe;Bauerncafe Jacobs Straelen am Schmuggelpfad;https://www.bauerncafe-jacobs.de/;+49 2834 703997;;"Tu-Sa 13:00-19:00; Su 10:00-19:00";;Grenzweg;35;47638;Straelen;514347812;62160031;points;812178070;node;https://www.openstreetmap.org/node/812178070;;;;Drinken
vrije_tijd;Informatie;Knooppunt;;;;;;;;;;5,14331E+16;6,21239E+16;points;813840678;node;https://www.openstreetmap.org/node/813840678;;;;
vrije_tijd;Informatie;Grenzenlos Radfahren;;;;;;;;;;5,14331E+16;6212385;points;813840714;node;https://www.openstreetmap.org/node/813840714;;;;
vrije_tijd;Informatie;Binneste Boete wandelroutes;;;;;;;;;;514341875;6,21456E+15;points;813840762;node;https://www.openstreetmap.org/node/813840762;;;;
vrije_tijd;Kunst en Cultuur;Gekke Maondaagvierder;;;;;;;;;;5,14342E+16;6,21451E+15;points;813840794;node;https://www.openstreetmap.org/node/813840794;;;;
logies;Hotel;hip Hotel;;;;;;;;;;508516454;5,70367E+16;points;833469594;node;https://www.openstreetmap.org/node/833469594;;;;
logies;Hotel;Townhouse Hotel;https://www.townhousehotels.nl/maastricht/hotel;+31 43 323 3090;info@townhousehotels.nl;;;Sint Maartenslaan;5;6221AV;Maastricht;508513603;57035025;points;833469599;node;https://www.openstreetmap.org/node/833469599;;;;Slapen
horeca;Restaurant;Lommerbergen;;;;;;;;;;5,12809E+16;60539221;points;834870322;node;https://www.openstreetmap.org/node/834870322;;;;
horeca;Restaurant;Lommerbergen;;;;;;;;;;5,12806E+16;60545799;points;834870325;node;https://www.openstreetmap.org/node/834870325;;;;
horeca;fast_food;Lommerbergen;;;;;;;;;;5,12812E+16;60542803;points;834870326;node;https://www.openstreetmap.org/node/834870326;;;;
vrije_tijd;Miniature_golf;Sprookjesminigolf;;;;;;;;;;5,12809E+16;60532443;points;834873633;node;https://www.openstreetmap.org/node/834873633;;;;
horeca;Restaurant;Eethuis Royal;;;;;;;;;;5,11779E+15;60056589;points;835821774;node;https://www.openstreetmap.org/node/835821774;;;;
horeca;Restaurant;China Garden;;;;;chinese;;;;;513676073;61508203;points;836058345;node;https://www.openstreetmap.org/node/836058345;;;;
vrije_tijd;Informatie;Grenzenlos Radfahren;;;;;;;;;;511827528;60731742;points;836767839;node;https://www.openstreetmap.org/node/836767839;;;;
vrije_tijd;Informatie;Der Lüsekamp;;;;;;;;;;5,1192E+16;60721385;points;836807375;node;https://www.openstreetmap.org/node/836807375;;;;
horeca;fast_food;Burger King;;+31 495 632 754;;Mo-Su 10:00-22:00;burger;Rijksweg A2;75N;6004RW;Weert;512551141;57672755;points;839500007;node;https://www.openstreetmap.org/node/839500007;;;;
vrije_tijd;Attractie;Berenkuil;;;;;;;;;;5,08436E+16;56843646;points;840593364;node;https://www.openstreetmap.org/node/840593364;;;;
vrije_tijd;Kunst en Cultuur;D'Artagnan;;;;;;;;;;50844399;56837213;points;840600344;node;https://www.openstreetmap.org/node/840600344;;;;
vrije_tijd;Kunst en Cultuur;De Mens in het Heelal;;;;;;;;;;508445946;56814064;points;840621532;node;https://www.openstreetmap.org/node/840621532;;;;
horeca;Pub;Bierbrouwerij Fontein;;;;;;;;;;509644008;57551145;points;845317057;node;https://www.openstreetmap.org/node/845317057;;;;
horeca;Pub;Brasserie Brocante;;;;;;;;;;509064404;5,78512E+16;points;847824976;node;https://www.openstreetmap.org/node/847824976;;;;
horeca;Restaurant;Acacia restaurant;;;;;;;;;;50870587;60506003;points;851856356;node;https://www.openstreetmap.org/node/851856356;;;;
logies;Hotel;Tulip Inn Heerlen City Centre;;+31 45 574 1355;;;;Wilhelminaplein;17;6411KW;Heerlen;5,08887E+16;59807705;points;853428271;node;https://www.openstreetmap.org/node/853428271;;;;
vrije_tijd;Theater;Theater Heerlen;;;;;;Burg. van Grunsvenplein;145;6411AS;Heerlen;5,08867E+15;5,97278E+15;points;860248362;node;https://www.openstreetmap.org/node/860248362;;;;
horeca;Ijsje;IJsboerke;;;;;;;;;;5,07551E+16;6,02023E+16;points;863913764;node;https://www.openstreetmap.org/node/863913764;;;;
vrije_tijd;picnic_site;Eyserlinde;;;;;;;;;;508202543;59207732;points;890974608;node;https://www.openstreetmap.org/node/890974608;;;;
vrije_tijd;Autoverhuur;Europcar;;;;;;Sibemaweg;1;6227AH;Maastricht;5,08432E+15;5,71961E+15;points;892750198;node;https://www.openstreetmap.org/node/892750198;;;;
vrije_tijd;Informatie;Nieuwe natur;;;;;;;;;;5,13012E+16;61456694;points;897909662;node;https://www.openstreetmap.org/node/897909662;;;;
horeca;Cafe;'t Scheulderheukske;;;;;;;;;;508294951;58418963;points;915868245;node;https://www.openstreetmap.org/node/915868245;;;;
horeca;Pub;Gonzobar;https://www.gonzobar.nl;;;"Mo-Th 00:00-02:00,19:00-24:00; Fr 00:00-02:00,15:00-24:00; Sa,Su 00:00-04:00,15:00-24:00";;Grotestraat;79;5931CT;Tegelen;5,13409E+16;6,13458E+15;points;920092615;node;https://www.openstreetmap.org/node/920092615;;;;Drinken
vrije_tijd;Attractie;BattleKart;https://www.battlekart.com/nl/parkstad;+31 45 7820500;info@parkstad.battlekart.com;"Mo-Tu, Th 14:00-21:00; We 14:00-22:00; Fr 12:00-23:00; Sa 10:00-23:00; Su 10:00-20:00";;Roda J.C. Ring;2L;6466NH;Kerkrade;508576179;6002497;points;920739968;node;https://www.openstreetmap.org/node/920739968;;;;Vertier
vrije_tijd;picnic_site;De Kievit;;;;;;;;;;511442265;61050391;points;924591010;node;https://www.openstreetmap.org/node/924591010;;;;
